timestamp,temperature_c,humidity_pct,aqi
31-10-2025 07:45,25,95,80
31-10-2025 07:50,25.06,85.82,89
31-10-2025 07:55,23.39,87.77,96
31-10-2025 08:00,24.25,95,80
31-10-2025 08:05,24.23,83.93,92
31-10-2025 08:10,23.72,82.23,85
31-10-2025 08:15,24.03,85.14,105
31-10-2025 08:20,23.88,95,80
31-10-2025 08:25,25.32,95,80
31-10-2025 08:30,24.93,83.96,101
31-10-2025 08:35,25.11,85.78,101
31-10-2025 08:40,24.86,83.89,99
31-10-2025 08:45,23.96,95,105
31-10-2025 08:50,24.29,95,80
31-10-2025 08:55,24.83,84.82,107
31-10-2025 09:00,24.01,89.48,99
31-10-2025 09:05,25.02,87.19,102
31-10-2025 09:10,24.59,87.57,109
31-10-2025 09:15,24.57,86.91,112
31-10-2025 09:20,25.16,89.07,115
31-10-2025 09:25,25.08,89.14,113
31-10-2025 09:30,24.74,88.29,107
31-10-2025 09:35,25.56,95,80
31-10-2025 09:40,24.5,87.26,117
31-10-2025 09:45,25.41,88.79,117
31-10-2025 09:50,25.47,87.05,108
31-10-2025 09:55,25.09,95,83
31-10-2025 10:00,25.49,87.18,111
31-10-2025 10:05,24.78,86.81,120
31-10-2025 10:10,25.95,86.34,111
31-10-2025 10:15,25.48,88.63,124
31-10-2025 10:20,25.4,90.29,118
31-10-2025 10:25,26.27,89.97,124
31-10-2025 10:30,25.49,95,80
31-10-2025 10:35,25.23,90.12,118
31-10-2025 10:40,25.25,86.85,112
31-10-2025 10:45,26.43,88.62,121
31-10-2025 10:50,25.59,85.54,140
31-10-2025 10:55,27.21,87.56,130
31-10-2025 11:00,25.4,87.82,120
31-10-2025 11:05,27.39,84.13,122
31-10-2025 11:10,26.76,88.22,116
31-10-2025 11:15,26.71,89.59,122
31-10-2025 11:20,26.6,86.44,117
31-10-2025 11:25,27.19,89.39,120
31-10-2025 11:30,27.08,95,85
31-10-2025 11:35,27.77,88.12,118
31-10-2025 11:40,27.39,81.84,120
31-10-2025 11:45,27.53,90.97,118
31-10-2025 11:50,27.39,88.98,140
31-10-2025 11:55,27.66,85.26,126
31-10-2025 12:00,27.97,95,85
31-10-2025 12:05,27.08,86.07,122
31-10-2025 12:10,27.38,82.43,113
31-10-2025 12:15,28.55,86.03,123
31-10-2025 12:20,28.39,85.78,123
31-10-2025 12:25,28.33,82.88,119
31-10-2025 12:30,28.56,86.8,131
31-10-2025 12:35,28.84,85.97,109
31-10-2025 12:40,28.52,95,88
31-10-2025 12:45,28.52,83.95,124
31-10-2025 12:50,29.13,80.88,123
31-10-2025 12:55,28.67,85.44,121
31-10-2025 13:00,29.48,82.71,122
31-10-2025 13:05,28.55,80.24,124
31-10-2025 13:10,30.03,85.48,115
31-10-2025 13:15,29.88,95,85
31-10-2025 13:20,29.89,95,82
31-10-2025 13:25,30.37,95,80
31-10-2025 13:30,30.82,81.95,121
31-10-2025 13:35,30.61,80.74,115
31-10-2025 13:40,29.3,79.97,110
31-10-2025 13:45,29.7,84.24,114
31-10-2025 13:50,30.13,79.12,112
31-10-2025 13:55,30.57,81.88,121
31-10-2025 14:00,30.93,79,116
31-10-2025 14:05,30.41,78.91,122
31-10-2025 14:10,30.97,81.6,111
31-10-2025 14:15,30.61,78.49,119
31-10-2025 14:20,30.78,78.14,140
31-10-2025 14:25,30.49,80.92,115
31-10-2025 14:30,30.83,81.54,117
31-10-2025 14:35,30.71,79.33,116
31-10-2025 14:40,30.99,76.42,105
31-10-2025 14:45,32.1,76.4,114
31-10-2025 14:50,31.19,77.27,113
31-10-2025 14:55,33.07,77.44,109
31-10-2025 15:00,32.09,74.5,106
31-10-2025 15:05,32.02,77.6,113
31-10-2025 15:10,31.59,76.01,104
31-10-2025 15:15,32.45,72.08,119
31-10-2025 15:20,31.89,88.33,80
31-10-2025 15:25,32.31,73.86,101
31-10-2025 15:30,33.61,74.39,105
31-10-2025 15:35,32.35,77.99,105
31-10-2025 15:40,33.05,74.36,118
31-10-2025 15:45,32.19,71.87,101
31-10-2025 15:50,32.59,73.67,105
31-10-2025 15:55,33.56,87.19,80
31-10-2025 16:00,32.42,73.22,107
31-10-2025 16:05,33.71,73.4,101
31-10-2025 16:10,33.21,74.33,98
31-10-2025 16:15,32.63,86.53,80
31-10-2025 16:20,33.28,74.53,101
31-10-2025 16:25,33.51,72.74,99
31-10-2025 16:30,33.38,69.18,99
31-10-2025 16:35,32.33,74.69,107
31-10-2025 16:40,32.8,70.6,99
31-10-2025 16:45,33.09,67.95,95
31-10-2025 16:50,33.22,72.6,98
31-10-2025 16:55,33.6,73.13,100
31-10-2025 17:00,33.42,83.59,80
31-10-2025 17:05,32.7,67.33,107
31-10-2025 17:10,33.59,82.68,80
31-10-2025 17:15,33.74,69.14,106
31-10-2025 17:20,33.75,69.96,100
31-10-2025 17:25,34.04,68.23,87
31-10-2025 17:30,33.94,66.99,105
31-10-2025 17:35,33.78,69.48,93
31-10-2025 17:40,33.54,65.56,93
31-10-2025 17:45,32.77,67.95,98
31-10-2025 17:50,33.84,65.02,104
31-10-2025 17:55,33.75,66.16,102
31-10-2025 18:00,33.8,64.79,101
31-10-2025 18:05,33.04,64.62,95
31-10-2025 18:10,33.15,63.7,94
31-10-2025 18:15,34.24,81.86,80
31-10-2025 18:20,33.7,62.44,95
31-10-2025 18:25,34.08,62.15,100
31-10-2025 18:30,33.76,67.61,100
31-10-2025 18:35,33.77,65.07,98
31-10-2025 18:40,34.23,73.08,80
31-10-2025 18:45,33.51,61.47,96
31-10-2025 18:50,33.83,58.73,95
31-10-2025 18:55,33.55,60.22,96
31-10-2025 19:00,33.57,55.6,92
31-10-2025 19:05,33.64,76.38,80
31-10-2025 19:10,33.91,59.14,98
31-10-2025 19:15,33.56,61.32,94
31-10-2025 19:20,34.42,57.74,98
31-10-2025 19:25,33.35,60.94,92
31-10-2025 19:30,33.7,59.75,103
31-10-2025 19:35,33.57,63.38,101
31-10-2025 19:40,34.52,63.01,97
31-10-2025 19:45,33.89,76.57,80
31-10-2025 19:50,34.3,59.16,100
31-10-2025 19:55,33.04,63.61,98
31-10-2025 20:00,33.91,56.37,97
31-10-2025 20:05,34.21,71.5,80
31-10-2025 20:10,33.8,58.99,103
31-10-2025 20:15,34.29,63.51,90
31-10-2025 20:20,33.49,58.45,91
31-10-2025 20:25,34.44,58.36,93
31-10-2025 20:30,34.88,55.71,89
31-10-2025 20:35,33.54,60.36,97
31-10-2025 20:40,33.49,60.26,100
31-10-2025 20:45,34.43,59.82,97
31-10-2025 20:50,34.48,56.88,95
31-10-2025 20:55,33.42,71.62,80
31-10-2025 21:00,33.45,70.36,80
31-10-2025 21:05,33.51,58.03,99
31-10-2025 21:10,32.97,55.63,103
31-10-2025 21:15,33.16,55.36,97
31-10-2025 21:20,33.11,56.81,108
31-10-2025 21:25,33.21,56.62,96
31-10-2025 21:30,33.56,56.48,108
31-10-2025 21:35,33.68,58.44,93
31-10-2025 21:40,34.32,57.64,101
31-10-2025 21:45,33.02,56.87,95
31-10-2025 21:50,34,57.8,104
31-10-2025 21:55,33.38,55.43,96
31-10-2025 22:00,33.44,57.62,100
31-10-2025 22:05,33.78,57.71,95
31-10-2025 22:10,32.86,54.42,103
31-10-2025 22:15,33.59,59.43,95
31-10-2025 22:20,33.45,55.7,107
31-10-2025 22:25,33.59,72.67,80
31-10-2025 22:30,33.46,59.86,92
31-10-2025 22:35,34.52,59.42,103
31-10-2025 22:40,32.94,57.69,95
31-10-2025 22:45,32.97,71.96,80
31-10-2025 22:50,32.89,74.64,80
31-10-2025 22:55,32.89,59.17,92
31-10-2025 23:00,32.82,71.66,80
31-10-2025 23:05,33.7,56.39,104
31-10-2025 23:10,33.78,53.93,103
31-10-2025 23:15,32.75,58.48,99
31-10-2025 23:20,32.58,58.12,103
31-10-2025 23:25,33.19,75.67,80
31-10-2025 23:30,32.64,59.23,95
31-10-2025 23:35,33.19,76.31,80
31-10-2025 23:40,32.93,57.38,96
31-10-2025 23:45,32.03,61.19,95
31-10-2025 23:50,33.52,58,90
31-10-2025 23:55,33.59,60.77,86
01-11-2025 00:00,32.34,56.45,100
01-11-2025 00:05,32.4,60.01,97
01-11-2025 00:10,32.69,70.74,80
01-11-2025 00:15,32.66,59.35,107
01-11-2025 00:20,32.77,60.95,91
01-11-2025 00:25,33.38,59.21,94
01-11-2025 00:30,32.23,58.35,98
01-11-2025 00:35,31.86,77.34,80
01-11-2025 00:40,31.51,60.65,97
01-11-2025 00:45,31.77,60.09,88
01-11-2025 00:50,32.06,61.37,92
01-11-2025 00:55,32.9,66.78,92
01-11-2025 01:00,31.68,64.04,98
01-11-2025 01:05,31.98,64.29,101
01-11-2025 01:10,31.79,63.07,100
01-11-2025 01:15,32.32,62.77,84
01-11-2025 01:20,32.91,57.9,91
01-11-2025 01:25,31.31,61.58,108
01-11-2025 01:30,31.25,62.23,92
01-11-2025 01:35,31.94,59.71,85
01-11-2025 01:40,31.67,61.41,97
01-11-2025 01:45,32.17,60.03,88
01-11-2025 01:50,31.46,79.19,80
01-11-2025 01:55,30.9,66.19,87
01-11-2025 02:00,31.29,67.05,85
01-11-2025 02:05,31.46,80.96,80
01-11-2025 02:10,31.22,63.5,91
01-11-2025 02:15,30.97,61.86,86
01-11-2025 02:20,31.16,62.53,85
01-11-2025 02:25,31.12,63.83,90
01-11-2025 02:30,31.13,64.92,89
01-11-2025 02:35,30.66,66.73,80
01-11-2025 02:40,30.16,80.38,80
01-11-2025 02:45,30.21,68.46,83
01-11-2025 02:50,30.64,67.72,80
01-11-2025 02:55,29.53,68.63,87
01-11-2025 03:00,30.02,71.33,93
01-11-2025 03:05,29.54,67.17,85
01-11-2025 03:10,29.64,70.87,87
01-11-2025 03:15,30.16,70.55,90
01-11-2025 03:20,29.51,70.5,80
01-11-2025 03:25,29.33,88.56,80
01-11-2025 03:30,28.52,89.22,80
01-11-2025 03:35,29.47,71.28,80
01-11-2025 03:40,29.31,73.56,80
01-11-2025 03:45,29.96,75.28,80
01-11-2025 03:50,28.62,90,80
01-11-2025 03:55,28.77,77.58,80
01-11-2025 04:00,28.68,77.87,80
01-11-2025 04:05,29.23,81.88,80
01-11-2025 04:10,28.29,76.07,80
01-11-2025 04:15,28.37,79.8,80
01-11-2025 04:20,28.42,79.12,80
01-11-2025 04:25,28.11,83.02,80
01-11-2025 04:30,27.68,79.4,82
01-11-2025 04:35,27.9,84.1,80
01-11-2025 04:40,28.23,82.86,84
01-11-2025 04:45,27.08,95,80
01-11-2025 04:50,27.55,82.41,80
01-11-2025 04:55,27.03,95,80
01-11-2025 05:00,27.88,88.29,80
01-11-2025 05:05,26.42,86.34,81
01-11-2025 05:10,26.8,87.82,105
01-11-2025 05:15,27.17,89.97,80
01-11-2025 05:20,27.67,87.16,82
01-11-2025 05:25,26.76,85.43,80
01-11-2025 05:30,26.42,87.33,80
01-11-2025 05:35,27.54,85.1,82
01-11-2025 05:40,25.79,84.93,81
01-11-2025 05:45,25.33,95,80
01-11-2025 05:50,26.56,87.21,83
01-11-2025 05:55,26,95,80
01-11-2025 06:00,25.66,85.12,85
01-11-2025 06:05,26.45,82.4,83
01-11-2025 06:10,26.14,85.08,80
01-11-2025 06:15,25.66,82.45,80
01-11-2025 06:20,25.23,83.49,94
01-11-2025 06:25,26.24,85.36,85
01-11-2025 06:30,26.06,85.06,90
01-11-2025 06:35,25.62,83.34,84
01-11-2025 06:40,26.53,79.8,86
01-11-2025 06:45,25.02,89.3,85
01-11-2025 06:50,24.74,86.82,100
01-11-2025 06:55,25.1,84.82,89
01-11-2025 07:00,25.37,81.94,86
01-11-2025 07:05,25.47,83.31,81
01-11-2025 07:10,25.19,82.56,100
01-11-2025 07:15,25.45,86.31,90
01-11-2025 07:20,24.61,84.44,95
01-11-2025 07:25,25.92,82.5,96
01-11-2025 07:30,25.13,95,80
01-11-2025 07:35,25.71,86.62,97
01-11-2025 07:40,25.3,87.74,91
01-11-2025 07:45,25.34,87.76,90
01-11-2025 07:50,25.38,86.38,113
01-11-2025 07:55,25.31,84.52,96
01-11-2025 08:00,25.4,78.7,100
01-11-2025 08:05,25.73,85.93,100
01-11-2025 08:10,25.17,85.48,102
01-11-2025 08:15,25.43,85.91,92
01-11-2025 08:20,25.03,85.87,97
01-11-2025 08:25,25.81,95,80
01-11-2025 08:30,24.77,87.14,98
01-11-2025 08:35,26.02,87.41,105
01-11-2025 08:40,25.12,87.62,109
01-11-2025 08:45,24.45,88.25,111
01-11-2025 08:50,25.26,87.67,103
01-11-2025 08:55,24.89,85.73,107
01-11-2025 09:00,25.69,86.5,109
01-11-2025 09:05,24.98,86.9,110
01-11-2025 09:10,25.12,87.01,103
01-11-2025 09:15,24.45,88.85,118
01-11-2025 09:20,25.22,88.2,122
01-11-2025 09:25,24.29,91.12,115
01-11-2025 09:30,24.76,91.42,117
01-11-2025 09:35,25.99,87.21,114
01-11-2025 09:40,26.07,79.41,107
01-11-2025 09:45,25.95,95,80
01-11-2025 09:50,25.33,86.04,105
01-11-2025 09:55,25.86,95,82
01-11-2025 10:00,25.96,86.33,114
01-11-2025 10:05,25.46,86.23,115
01-11-2025 10:10,26.87,88.33,122
01-11-2025 10:15,26.64,95,80
01-11-2025 10:20,26.18,84.91,115
01-11-2025 10:25,26.39,87.72,117
01-11-2025 10:30,26.57,88.23,109
01-11-2025 10:35,25.54,88.22,117
01-11-2025 10:40,26.53,85.31,106
01-11-2025 10:45,26.41,95,80
01-11-2025 10:50,26.35,95,88
01-11-2025 10:55,26.82,87.16,122
01-11-2025 11:00,27.96,95,81
01-11-2025 11:05,27.49,82.41,121
01-11-2025 11:10,26.99,85.97,116
01-11-2025 11:15,27.67,83.64,121
01-11-2025 11:20,28.2,82.89,136
01-11-2025 11:25,28.07,95,94
01-11-2025 11:30,27.75,87.04,122
01-11-2025 11:35,27.51,86.72,123
01-11-2025 11:40,28.3,87.53,117
01-11-2025 11:45,28.27,84.58,118
01-11-2025 11:50,28.64,84.53,124
01-11-2025 11:55,28.63,95,83
01-11-2025 12:00,28.95,84.58,127
01-11-2025 12:05,28.28,86.38,131
01-11-2025 12:10,29.33,84.74,124
01-11-2025 12:15,28.89,80.85,123
01-11-2025 12:20,29.95,80.28,114
01-11-2025 12:25,28.69,83.01,126
01-11-2025 12:30,30.03,86.09,117
01-11-2025 12:35,29.38,85.35,120
01-11-2025 12:40,29.08,85.39,127
01-11-2025 12:45,29.28,81.37,127
01-11-2025 12:50,29.48,86.36,120
01-11-2025 12:55,29.98,80.97,120
01-11-2025 13:00,30.15,83.09,118
01-11-2025 13:05,29.72,95,80
01-11-2025 13:10,30.11,81.85,118
01-11-2025 13:15,31.32,84.62,113
01-11-2025 13:20,31.23,80.29,124
01-11-2025 13:25,30.7,78.74,138
01-11-2025 13:30,30.61,81.22,123
01-11-2025 13:35,30.77,95,80
01-11-2025 13:40,31.13,87.41,113
01-11-2025 13:45,30.42,81.73,119
01-11-2025 13:50,30.92,79.29,119
01-11-2025 13:55,30.32,77.71,117
01-11-2025 14:00,31.47,75.78,116
01-11-2025 14:05,31.7,92.2,91
01-11-2025 14:10,31.24,79.19,119
01-11-2025 14:15,32.37,81.53,126
01-11-2025 14:20,31.07,80.62,132
01-11-2025 14:25,31.05,78.53,124
01-11-2025 14:30,32,77.12,110
01-11-2025 14:35,32.5,78,118
01-11-2025 14:40,32.92,76.12,112
01-11-2025 14:45,31.94,80.28,105
01-11-2025 14:50,32.8,76.16,121
01-11-2025 14:55,32.33,76.05,111
01-11-2025 15:00,32.35,71.47,107
01-11-2025 15:05,32.96,75.19,110
01-11-2025 15:10,32.93,76.94,117
01-11-2025 15:15,31.9,72.81,107
01-11-2025 15:20,33.5,73.12,109
01-11-2025 15:25,33.53,75.88,118
01-11-2025 15:30,32.6,71.01,106
01-11-2025 15:35,33.19,90.76,84
01-11-2025 15:40,33.31,72.25,112
01-11-2025 15:45,33.26,72.21,110
01-11-2025 15:50,32.92,70.41,111
01-11-2025 15:55,32.92,73.08,107
01-11-2025 16:00,33.31,76.92,113
01-11-2025 16:05,33.97,73.23,109
01-11-2025 16:10,33.71,69.61,97
01-11-2025 16:15,33.31,73.28,106
01-11-2025 16:20,33.93,70.05,108
01-11-2025 16:25,32.18,73.11,103
01-11-2025 16:30,34.22,71.64,104
01-11-2025 16:35,32.83,63.82,100
01-11-2025 16:40,33.56,67.37,93
01-11-2025 16:45,33.23,70.95,95
01-11-2025 16:50,33.18,69.04,94
01-11-2025 16:55,34.45,81.37,80
01-11-2025 17:00,33.67,66.83,89
01-11-2025 17:05,34.12,63.97,98
01-11-2025 17:10,33.95,67.29,97
01-11-2025 17:15,34.25,71.57,99
01-11-2025 17:20,34.08,68.45,91
01-11-2025 17:25,33.43,70.91,102
01-11-2025 17:30,34.6,67.99,93
01-11-2025 17:35,33.88,67.98,105
01-11-2025 17:40,33.37,69.57,96
01-11-2025 17:45,33.96,81.08,80
01-11-2025 17:50,34.94,64.66,99
01-11-2025 17:55,34.64,66.81,100
01-11-2025 18:00,34.05,67.37,99
01-11-2025 18:05,34.07,63.21,96
01-11-2025 18:10,34.1,62.45,100
01-11-2025 18:15,35.31,63.9,100
01-11-2025 18:20,34.48,65.01,94
01-11-2025 18:25,34.51,64.68,100
01-11-2025 18:30,34.82,74.97,80
01-11-2025 18:35,34.44,66.38,101
01-11-2025 18:40,34.2,61.02,102
01-11-2025 18:45,34.23,76.52,80
01-11-2025 18:50,34.3,60,93
01-11-2025 18:55,34.32,66.96,93
01-11-2025 19:00,34.71,61.82,99
01-11-2025 19:05,34.38,59.4,102
01-11-2025 19:10,34.72,62.6,111
01-11-2025 19:15,34.31,62.19,102
01-11-2025 19:20,34.39,60.06,92
01-11-2025 19:25,33.35,61.91,94
01-11-2025 19:30,34.81,58.38,109
01-11-2025 19:35,34.52,58.84,97
01-11-2025 19:40,34.84,55.62,98
01-11-2025 19:45,32.89,56.8,93
01-11-2025 19:50,35.38,62.89,106
01-11-2025 19:55,34.26,62.38,101
01-11-2025 20:00,34.88,59.06,94
01-11-2025 20:05,33.8,62.09,93
01-11-2025 20:10,34.62,58.29,100
01-11-2025 20:15,33.78,57.97,99
01-11-2025 20:20,33.99,58.43,103
01-11-2025 20:25,35.25,57.93,101
01-11-2025 20:30,34.18,57.62,97
01-11-2025 20:35,34.38,75.21,80
01-11-2025 20:40,34.69,58.11,98
01-11-2025 20:45,34.49,59.12,96
01-11-2025 20:50,34.31,59.66,99
01-11-2025 20:55,34.4,73.28,80
01-11-2025 21:00,35.41,55.47,95
01-11-2025 21:05,34.17,54.62,103
01-11-2025 21:10,34.28,57.55,98
01-11-2025 21:15,34.69,56.84,96
01-11-2025 21:20,34.7,57.29,98
01-11-2025 21:25,34.73,57.03,101
01-11-2025 21:30,34.44,77.18,80
01-11-2025 21:35,33.53,69.31,80
01-11-2025 21:40,34.9,67.96,80
01-11-2025 21:45,33.49,57.58,107
01-11-2025 21:50,34.19,56.14,102
01-11-2025 21:55,33.64,57.52,95
01-11-2025 22:00,33.97,58.05,99
01-11-2025 22:05,34.14,59.45,95
01-11-2025 22:10,34.11,53.87,109
01-11-2025 22:15,34.14,55.79,110
01-11-2025 22:20,34.71,57.79,104
01-11-2025 22:25,34.1,58.5,105
01-11-2025 22:30,33.73,61.38,102
01-11-2025 22:35,34.31,58.95,102
01-11-2025 22:40,34.39,56.98,92
01-11-2025 22:45,33.15,55.37,100
01-11-2025 22:50,34.03,56.09,96
01-11-2025 22:55,34.05,56.1,102
01-11-2025 23:00,33.52,58.68,100
01-11-2025 23:05,34.32,57.97,110
01-11-2025 23:10,33.52,54.9,104
01-11-2025 23:15,33.62,56.78,101
01-11-2025 23:20,33.44,59.51,98
01-11-2025 23:25,33.49,73.57,80
01-11-2025 23:30,32.89,59.13,99
01-11-2025 23:35,32.68,73.88,80
01-11-2025 23:40,34.15,61.5,99
01-11-2025 23:45,32.89,58.86,96
01-11-2025 23:50,32.77,72.77,80
01-11-2025 23:55,32.14,56.86,88
02-11-2025 00:00,32.85,59.35,90
02-11-2025 00:05,32.46,54.13,99
02-11-2025 00:10,33.89,58.82,105
02-11-2025 00:15,33.52,73.95,80
02-11-2025 00:20,32.61,56.82,93
02-11-2025 00:25,34.02,57.88,89
02-11-2025 00:30,33.33,61.55,100
02-11-2025 00:35,32.62,60.59,93
02-11-2025 00:40,31.47,60.54,98
02-11-2025 00:45,33.8,61.16,97
02-11-2025 00:50,31.89,60.95,97
02-11-2025 00:55,31.7,63.47,94
02-11-2025 01:00,32.96,61.46,96
02-11-2025 01:05,33.6,58.53,93
02-11-2025 01:10,33,64.94,90
02-11-2025 01:15,32.52,62.67,132
02-11-2025 01:20,32.46,60.99,80
02-11-2025 01:25,32.51,59.92,91
02-11-2025 01:30,32.38,78.47,80
02-11-2025 01:35,32.06,62.71,94
02-11-2025 01:40,31.89,81.36,80
02-11-2025 01:45,31.73,62.79,86
02-11-2025 01:50,31.3,62.08,95
02-11-2025 01:55,31.45,65.83,89
02-11-2025 02:00,30.65,81.17,80
02-11-2025 02:05,31.36,64.95,83
02-11-2025 02:10,30.82,81.27,80
02-11-2025 02:15,30.67,80.14,80
02-11-2025 02:20,31.22,66,80
02-11-2025 02:25,31.73,68.19,82
02-11-2025 02:30,31.4,67.44,87
02-11-2025 02:35,30.06,66.2,82
02-11-2025 02:40,30.25,69.6,80
02-11-2025 02:45,31.11,62.55,91
02-11-2025 02:50,30.05,71.78,80
02-11-2025 02:55,30.33,64.69,87
02-11-2025 03:00,30.61,67.29,95
02-11-2025 03:05,29.75,68.94,94
02-11-2025 03:10,30.18,69.24,89
02-11-2025 03:15,29.35,72.09,81
02-11-2025 03:20,29.61,68.55,80
02-11-2025 03:25,29.97,71.81,90
02-11-2025 03:30,28.9,70.8,80
02-11-2025 03:35,29.81,73.26,83
02-11-2025 03:40,29.47,73.29,81
02-11-2025 03:45,29.65,74.4,80
02-11-2025 03:50,29.38,73.95,83
02-11-2025 03:55,29.84,89.89,80
02-11-2025 04:00,29.11,77.38,84
02-11-2025 04:05,28.72,79.6,82
02-11-2025 04:10,28.89,77.43,83
02-11-2025 04:15,28.99,77.8,81
02-11-2025 04:20,28.64,81.67,80
02-11-2025 04:25,28.52,81.24,81
02-11-2025 04:30,28.04,83.8,80
02-11-2025 04:35,27.96,81.1,80
02-11-2025 04:40,27.48,80.06,80
02-11-2025 04:45,28.95,83.19,80
02-11-2025 04:50,27.35,95,80
02-11-2025 04:55,27.52,85.11,86
02-11-2025 05:00,27.41,84.35,80
02-11-2025 05:05,28.11,87.38,82
02-11-2025 05:10,27.42,85.49,82
02-11-2025 05:15,28.09,86.44,80
02-11-2025 05:20,27.03,86.45,82
02-11-2025 05:25,27.41,86.44,87
02-11-2025 05:30,26.76,85.85,83
02-11-2025 05:35,28.16,86.72,84
02-11-2025 05:40,26.4,83.86,80
02-11-2025 05:45,27.06,87.97,93
02-11-2025 05:50,27.14,84.4,80
02-11-2025 05:55,26.94,81.94,80
02-11-2025 06:00,26.56,84.64,89
02-11-2025 06:05,26.51,82.28,84
02-11-2025 06:10,26.52,85.05,84
02-11-2025 06:15,26.35,87.9,83
02-11-2025 06:20,26.83,81.71,95
02-11-2025 06:25,27.38,83.78,88
02-11-2025 06:30,25.93,79.48,90
02-11-2025 06:35,25.46,95,80
02-11-2025 06:40,26.04,81.08,90
02-11-2025 06:45,27.32,81.58,96
02-11-2025 06:50,25.57,80.64,88
02-11-2025 06:55,26.74,84.35,83
02-11-2025 07:00,26.71,84.98,95
02-11-2025 07:05,25.55,83.1,94
02-11-2025 07:10,26.07,95,80
02-11-2025 07:15,26.56,95,80
02-11-2025 07:20,25.52,81.93,91
02-11-2025 07:25,25.57,79.26,94
02-11-2025 07:30,25.35,95,80
02-11-2025 07:35,25.11,81.69,92
02-11-2025 07:40,25.27,86.04,102
02-11-2025 07:45,24.96,83.46,90
02-11-2025 07:50,25.58,85.59,109
02-11-2025 07:55,25.16,87.35,103
02-11-2025 08:00,25.66,82.29,90
02-11-2025 08:05,24.76,83.72,99
02-11-2025 08:10,25.7,84.85,100
02-11-2025 08:15,25.95,88.22,103
02-11-2025 08:20,24.55,83.97,97
02-11-2025 08:25,25.74,84.23,103
02-11-2025 08:30,26.18,86.5,103
02-11-2025 08:35,24.98,84.51,101
02-11-2025 08:40,26.44,95,80
02-11-2025 08:45,25.84,95,90
02-11-2025 08:50,25.31,90.41,98
02-11-2025 08:55,25.66,83.38,110
02-11-2025 09:00,26.01,85.52,112
02-11-2025 09:05,25.8,86.18,108
02-11-2025 09:10,26.08,95,80
02-11-2025 09:15,25.39,95,83
02-11-2025 09:20,25.99,90.41,108
02-11-2025 09:25,25.25,88.01,109
02-11-2025 09:30,25.95,87.37,110
02-11-2025 09:35,25.62,84.61,119
02-11-2025 09:40,25.76,87.75,120
02-11-2025 09:45,26.82,85.18,107
02-11-2025 09:50,26.81,89.18,120
02-11-2025 09:55,26.64,84.71,120
02-11-2025 10:00,25.87,86.43,124
02-11-2025 10:05,26.33,85.54,119
02-11-2025 10:10,27.18,84.67,117
02-11-2025 10:15,26.72,88.1,124
02-11-2025 10:20,27.9,87.67,122
02-11-2025 10:25,27.02,88.98,130
02-11-2025 10:30,27.01,95,88
02-11-2025 10:35,26.86,88.6,121
02-11-2025 10:40,27.17,91.43,115
02-11-2025 10:45,27.13,85.45,118
02-11-2025 10:50,27.66,90.08,114
02-11-2025 10:55,27.88,95,84
02-11-2025 11:00,27.12,83.38,127
02-11-2025 11:05,26.95,95,86
02-11-2025 11:10,26.8,88.04,128
02-11-2025 11:15,28.09,95,88
02-11-2025 11:20,27.39,84.53,121
02-11-2025 11:25,26.98,95,87
02-11-2025 11:30,28.36,85.5,126
02-11-2025 11:35,29.53,86.53,125
02-11-2025 11:40,28.4,85.7,125
02-11-2025 11:45,28.93,95,83
02-11-2025 11:50,28.67,84.07,122
02-11-2025 11:55,28.7,85.24,136
02-11-2025 12:00,29.33,95,93
02-11-2025 12:05,28.85,87.02,117
02-11-2025 12:10,29.24,83,113
02-11-2025 12:15,29.39,86.35,125
02-11-2025 12:20,29.02,83.44,129
02-11-2025 12:25,29.97,95,85
02-11-2025 12:30,29.51,82.53,130
02-11-2025 12:35,29.34,81.28,125
02-11-2025 12:40,30.11,94.61,86
02-11-2025 12:45,29.51,80.78,128
02-11-2025 12:50,30.1,82.02,121
02-11-2025 12:55,30.2,82.87,122
02-11-2025 13:00,30.86,84.23,127
02-11-2025 13:05,30.68,81.09,123
02-11-2025 13:10,30.55,94.97,96
02-11-2025 13:15,31.09,78.61,126
02-11-2025 13:20,31.49,82.2,126
02-11-2025 13:25,31.19,83.75,122
02-11-2025 13:30,31.03,83.26,126
02-11-2025 13:35,30.49,95,83
02-11-2025 13:40,30.72,95,86
02-11-2025 13:45,31.21,83.32,116
02-11-2025 13:50,31.17,80.32,126
02-11-2025 13:55,31.49,80.67,121
02-11-2025 14:00,31.72,78.45,130
02-11-2025 14:05,32.07,76.08,131
02-11-2025 14:10,31.87,77.15,123
02-11-2025 14:15,32.25,78.2,119
02-11-2025 14:20,32.14,78.05,113
02-11-2025 14:25,31.22,81.48,122
02-11-2025 14:30,31.84,77.48,118
02-11-2025 14:35,32.33,79.37,119
02-11-2025 14:40,31.9,75.84,125
02-11-2025 14:45,32.89,75.78,111
02-11-2025 14:50,33.45,88.43,80
02-11-2025 14:55,33.38,74.29,113
02-11-2025 15:00,32.75,76.51,118
02-11-2025 15:05,33.69,75.15,116
02-11-2025 15:10,33.1,76.7,108
02-11-2025 15:15,32.94,89.86,83
02-11-2025 15:20,32.88,73.47,106
02-11-2025 15:25,33.11,78.14,107
02-11-2025 15:30,33.14,88.34,80
02-11-2025 15:35,33.49,75.52,108
